#           y           U_x           U_y           U_z
 -0.000921212      0.447725    -0.0561038    1.4521e-20
 -0.000819192      0.467527    -0.0577094  -1.79178e-20
 -0.000717172      0.486782    -0.0592251   2.17884e-21
 -0.000615152      0.505409     -0.060643  -2.76292e-20
 -0.000513131      0.523228    -0.0619227   1.00583e-21
 -0.000411111      0.540237    -0.0631269   2.87639e-20
 -0.000309091      0.556334    -0.0641852   -4.8914e-21
 -0.000207071      0.571451     -0.065114   1.33613e-21
 -0.000105051      0.585506    -0.0659068   1.24178e-22
  -3.0303e-06      0.598333    -0.0665112   1.23521e-22
  9.89899e-05      0.609687    -0.0669986   2.09802e-21
   0.00020101      0.619956    -0.0673525  -1.41878e-21
   0.00030303      0.628805    -0.0675244   1.06022e-21
  0.000405051      0.636228    -0.0675366    4.0974e-22
  0.000507071      0.642174    -0.0673877  -2.04402e-20
  0.000609091      0.646599    -0.0670769   8.86522e-21
  0.000711111      0.649305    -0.0665686   8.65744e-22
  0.000813131      0.650382    -0.0659094  -1.10012e-21
  0.000915152      0.649944    -0.0651318   2.46319e-20
   0.00101717      0.647817    -0.0641673   -4.0743e-20
   0.00111919      0.644055    -0.0630485  -5.82337e-21
   0.00122121      0.638669    -0.0617816   4.25591e-20
   0.00132323      0.631685    -0.0603728   6.27528e-20
   0.00142525      0.623109    -0.0588183    5.5531e-20
   0.00152727       0.61295    -0.0571141  -1.87958e-21
   0.00162929      0.601519    -0.0553687  -9.38373e-20
   0.00173131       0.58832    -0.0534526  -5.52574e-20
   0.00183333      0.573843    -0.0514439  -7.59893e-20
   0.00193535      0.558201    -0.0493481   5.67788e-20
   0.00203737      0.541376    -0.0471853   8.89924e-20
   0.00213939      0.523164    -0.0449368    2.3264e-20
   0.00224141      0.504194    -0.0426419  -1.81071e-21
   0.00234343       0.48423    -0.0403128  -1.46554e-20
   0.00244545      0.463443    -0.0379538  -1.43016e-20
   0.00254747      0.442101    -0.0355727  -3.71588e-22
   0.00264949       0.42002    -0.0332033   2.90762e-20
   0.00275152      0.397589    -0.0308164   1.61127e-20
   0.00285354      0.375161    -0.0285297  -6.82092e-20
   0.00295556      0.352721    -0.0262552  -7.31105e-20
   0.00305758      0.330005    -0.0240466   9.74686e-21
    0.0031596      0.307466    -0.0218746  -5.63449e-22
   0.00326162      0.284855    -0.0197832  -5.86941e-20
   0.00336364      0.262282    -0.0177193  -2.69081e-20
   0.00346566      0.240285    -0.0157948   4.93013e-20
   0.00356768       0.21886    -0.0139425    3.9936e-20
    0.0036697      0.197618    -0.0121888   1.62348e-20
   0.00377172      0.177384    -0.0105612   2.75163e-20
   0.00387374       0.15797    -0.0090397   1.38022e-20
   0.00397576      0.139019   -0.00762485  -1.85946e-20
   0.00407778      0.121353   -0.00635501  -2.08309e-21
    0.0041798      0.104604   -0.00519845   5.27075e-21
   0.00428182     0.0888722   -0.00416186  -1.76862e-20
   0.00438384     0.0742247   -0.00324707   2.16637e-21
   0.00448586      0.060697   -0.00245196  -6.21371e-21
   0.00458788     0.0482946   -0.00177156   5.48721e-21
    0.0046899     0.0372059   -0.00121389  -1.12531e-21
   0.00479192     0.0272303  -0.000763328   3.19433e-21
   0.00489394     0.0185616  -0.000423573  -1.99422e-22
   0.00499596      0.011097  -0.000184446   6.71066e-23
   0.00509798    0.00493834  -4.60742e-05  -1.11431e-23
       0.0052  -3.39164e-17   2.37565e-20             0
